"Año","Mes","lon","lat","ID Estado","Estado","Ciudad","Precio.promedio"
2017,7,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",17.578
2017,7,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",17.3725
2017,7,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",17.64
2017,7,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",17.93
2017,7,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",17.3486666666667
2017,7,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",17.43
2017,7,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",14.39625
2017,7,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",16.7575
2017,7,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17
2017,7,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",17.3811111111111
2017,7,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",17.842
2017,7,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",17.5216666666667
2017,7,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",17.2416666666667
2017,7,2898744.65799284,787955.881391861,21,"Puebla","Puebla",17.132
2017,7,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",17.3708333333333
2017,7,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",17.4475
2017,7,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",17.31
2017,7,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",16.8266666666667
2017,7,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",17.29125
2017,7,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",17.095
2017,7,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",17.964
2017,7,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",17.69
2017,7,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",17.7033333333333
2017,7,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",17.1391666666667
2017,7,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",17.3022222222222
2017,7,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",17.5016666666667
2017,7,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",17.1425
2017,7,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",16.7475
2017,7,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",16.8958333333333
2017,8,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",17.31875
2017,8,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",17.6075
2017,8,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",17.79296875
2017,8,3696713.03075761,917681.049383228,4,"Campeche","Campeche",17.0791666666667
2017,8,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",14.4425
2017,8,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",14.72625
2017,8,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",17.335
2017,8,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",17.8558333333333
2017,8,2319645.58177018,805748.229520169,6,"Colima","Colima",17.509375
2017,8,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",17.01625
2017,8,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",17.51
2017,8,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",17.3478571428571
2017,8,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",17.6641666666667
2017,8,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",17.6775
2017,8,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",17.5625
2017,8,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",18.0164705882353
2017,8,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",17.6366666666667
2017,8,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",17.654
2017,8,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",17.405
2017,8,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",17.71
2017,8,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",18.04
2017,8,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",17.4193333333333
2017,8,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",17.505625
2017,8,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",14.44875
2017,8,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",16.8508333333333
2017,8,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17.04875
2017,8,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",17.5311111111111
2017,8,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",17.9895
2017,8,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",17.5825
2017,8,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",17.3166666666667
2017,8,2898744.65799284,787955.881391861,21,"Puebla","Puebla",17.2025
2017,8,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",17.4341666666667
2017,8,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",17.5225
2017,8,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",17.3827272727273
2017,8,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",16.8783333333333
2017,8,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",17.35625
2017,8,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",17.1575
2017,8,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",18.03
2017,8,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",17.7584615384615
2017,8,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",17.7608333333333
2017,8,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",17.2058333333333
2017,8,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",17.3755555555556
2017,8,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",17.5933333333333
2017,8,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",17.2125
2017,8,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",16.8225
2017,8,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",16.9883333333333
2017,9,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",17.57375
2017,9,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",17.849375
2017,9,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",18.04828125
2017,9,3696713.03075761,917681.049383228,4,"Campeche","Campeche",17.3233333333333
2017,9,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",14.6975
2017,9,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",14.98625
2017,9,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",17.5825
2017,9,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",18.0966666666667
2017,9,2319645.58177018,805748.229520169,6,"Colima","Colima",17.760625
2017,9,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",17.2775
2017,9,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",17.762
2017,9,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",17.6014285714286
2017,9,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",17.92
2017,9,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",17.8766666666667
2017,9,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",17.8175
2017,9,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",18.2776470588235
2017,9,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",17.8083333333333
2017,9,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",17.902
2017,9,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",17.6375
2017,9,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",17.9675
2017,9,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",18.32
2017,9,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",17.676
2017,9,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",17.75625
2017,9,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",14.695
2017,9,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",17.0941666666667
2017,9,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17.26875
2017,9,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",17.7677777777778
2017,9,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",18.2905
2017,9,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",17.8258333333333
2017,9,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",17.5733333333333
2017,9,2898744.65799284,787955.881391861,21,"Puebla","Puebla",17.453
2017,9,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",17.685
2017,9,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",17.7775
2017,9,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",17.6354545454545
2017,9,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",17.1033333333333
2017,9,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",17.61125
2017,9,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",17.4125
2017,9,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",18.278
2017,9,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",18.0038461538462
2017,9,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",17.8466666666667
2017,9,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",17.4508333333333
2017,9,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",17.6166666666667
2017,9,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",17.91
2017,9,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",17.46
2017,9,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",17.0733333333333
2017,9,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",17.2391666666667
2017,10,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",17.6725
2017,10,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",17.93125
2017,10,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",18.1415625
2017,10,3696713.03075761,917681.049383228,4,"Campeche","Campeche",17.415
2017,10,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",14.8275
2017,10,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",15.08625
2017,10,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",17.6675
2017,10,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",18.2583333333333
2017,10,2319645.58177018,805748.229520169,6,"Colima","Colima",17.860625
2017,10,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",17.405
2017,10,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",17.862
2017,10,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",17.7071428571429
2017,10,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",18.015
2017,10,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",18.0291666666667
2017,10,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",17.9175
2017,10,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",18.3764705882353
2017,10,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",17.9391666666667
2017,10,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",18.004
2017,10,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",17.7275
2017,10,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",18.0625
2017,10,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",18.4225
2017,10,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",17.754
2017,10,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",17.848125
2017,10,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",14.81625
2017,10,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",17.185
2017,10,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17.3825
2017,10,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",17.8711111111111
2017,10,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",18.4415
2017,10,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",17.925
2017,10,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",17.6558333333333
2017,10,2898744.65799284,787955.881391861,21,"Puebla","Puebla",17.5425
2017,10,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",17.7908333333333
2017,10,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",17.88
2017,10,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",17.7309090909091
2017,10,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",17.2141666666667
2017,10,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",17.715
2017,10,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",17.52
2017,10,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",18.372
2017,10,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",18.0969230769231
2017,10,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",17.9575
2017,10,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",17.5475
2017,10,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",17.7266666666667
2017,10,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",18.0533333333333
2017,10,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",17.55
2017,10,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",17.1675
2017,10,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",17.36
2017,11,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",17.775625
2017,11,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",18.044375
2017,11,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",18.244375
2017,11,3696713.03075761,917681.049383228,4,"Campeche","Campeche",17.5225
2017,11,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",14.9675
2017,11,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",15.22
2017,11,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",17.7675
2017,11,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",18.415
2017,11,2319645.58177018,805748.229520169,6,"Colima","Colima",17.963125
2017,11,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",17.49625
2017,11,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",17.952
2017,11,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",17.81
2017,11,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",18.1825
2017,11,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",18.1616666666667
2017,11,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",18.02
2017,11,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",18.4764705882353
2017,11,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",18.0758333333333
2017,11,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",18.174
2017,11,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",17.8475
2017,11,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",18.17
2017,11,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",18.565
2017,11,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",17.936
2017,11,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",17.944375
2017,11,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",14.91625
2017,11,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",17.29
2017,11,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17.49625
2017,11,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",18.0044444444444
2017,11,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",18.616
2017,11,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",18.025
2017,11,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",17.7608333333333
2017,11,2898744.65799284,787955.881391861,21,"Puebla","Puebla",17.6445
2017,11,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",17.8883333333333
2017,11,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",17.98
2017,11,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",17.8454545454545
2017,11,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",17.3216666666667
2017,11,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",17.8225
2017,11,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",17.6275
2017,11,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",18.466
2017,11,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",18.1984615384615
2017,11,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",18.1383333333333
2017,11,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",17.6475
2017,11,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",17.8233333333333
2017,11,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",18.1858333333333
2017,11,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",17.6775
2017,11,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",17.2741666666667
2017,11,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",17.4391666666667
2017,12,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",17.939375
2017,12,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",18.158125
2017,12,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",18.335
2017,12,3696713.03075761,917681.049383228,4,"Campeche","Campeche",17.6258333333333
2017,12,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",15.26
2017,12,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",15.34
2017,12,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",17.87
2017,12,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",18.5291666666667
2017,12,2319645.58177018,805748.229520169,6,"Colima","Colima",18.021875
2017,12,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",17.59125
2017,12,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",18.064
2017,12,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",17.8792857142857
2017,12,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",18.3466666666667
2017,12,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",18.3116666666667
2017,12,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",18.1825
2017,12,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",18.5523529411765
2017,12,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",18.1916666666667
2017,12,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",18.288
2017,12,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",17.965
2017,12,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",18.265
2017,12,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",18.755
2017,12,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",18.1166666666667
2017,12,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",18.031875
2017,12,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",15.00125
2017,12,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",17.3758333333333
2017,12,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17.59375
2017,12,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",18.2
2017,12,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",18.7415
2017,12,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",18.1058333333333
2017,12,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",17.8366666666667
2017,12,2898744.65799284,787955.881391861,21,"Puebla","Puebla",17.7415
2017,12,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",17.9791666666667
2017,12,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",18.1225
2017,12,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",17.9772727272727
2017,12,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",17.4408333333333
2017,12,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",17.875
2017,12,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",17.5425
2017,12,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",18.614
2017,12,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",18.3623076923077
2017,12,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",18.26
2017,12,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",17.7116666666667
2017,12,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",17.8944444444444
2017,12,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",18.3291666666667
2017,12,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",17.75
2017,12,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",17.38
2017,12,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",17.5408333333333
2018,1,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",18.506875
2018,1,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",18.806875
2018,1,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",18.8003125
2018,1,3696713.03075761,917681.049383228,4,"Campeche","Campeche",18.1391666666667
2018,1,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",15.775
2018,1,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",15.65375
2018,1,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",18.3
2018,1,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",18.9566666666667
2018,1,2319645.58177018,805748.229520169,6,"Colima","Colima",18.43875
2018,1,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",18.04375
2018,1,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",18.654
2018,1,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",18.3685714285714
2018,1,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",18.8016666666667
2018,1,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",18.7616666666667
2018,1,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",18.8575
2018,1,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",19.0417647058824
2018,1,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",18.5591666666667
2018,1,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",18.686
2018,1,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",18.5225
2018,1,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",18.835
2018,1,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",19.215
2018,1,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",18.498
2018,1,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",18.656875
2018,1,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",15.32125
2018,1,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",17.8558333333333
2018,1,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",17.88375
2018,1,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",18.6255555555556
2018,1,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",19.0185
2018,1,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",18.6141666666667
2018,1,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",18.415
