"Año","Mes","lon","lat","ID Estado","Estado","Ciudad","Precio.promedio"
2018,1,2898744.65799284,787955.881391861,21,"Puebla","Puebla",18.2175
2018,1,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",18.4583333333333
2018,1,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",18.505
2018,1,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",18.6045454545455
2018,1,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",17.8191666666667
2018,1,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",18.31625
2018,1,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",18.035
2018,1,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",19.13
2018,1,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",18.8969230769231
2018,1,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",18.54
2018,1,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",18.1916666666667
2018,1,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",18.3355555555556
2018,1,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",18.5808333333333
2018,1,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",18.215
2018,1,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",17.7783333333333
2018,1,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",17.9708333333333
2018,2,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",19.043125
2018,2,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",19.5525
2018,2,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",19.4446875
2018,2,3696713.03075761,917681.049383228,4,"Campeche","Campeche",18.7016666666667
2018,2,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",16.365
2018,2,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",16.05625
2018,2,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",18.8725
2018,2,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",19.5375
2018,2,2319645.58177018,805748.229520169,6,"Colima","Colima",18.984375
2018,2,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",18.715
2018,2,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",19.314
2018,2,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",18.9507142857143
2018,2,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",19.345
2018,2,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",19.2241666666667
2018,2,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",19.6575
2018,2,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",19.7311764705882
2018,2,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",19.0658333333333
2018,2,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",19.202
2018,2,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",19.2025
2018,2,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",19.5225
2018,2,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",19.7875
2018,2,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",18.998
2018,2,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",19.294375
2018,2,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",16.16
2018,2,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",18.3716666666667
2018,2,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",18.4425
2018,2,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",19.2377777777778
2018,2,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",19.5685
2018,2,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",19.2583333333333
2018,2,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",19.0091666666667
2018,2,2898744.65799284,787955.881391861,21,"Puebla","Puebla",18.813
2018,2,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",18.9891666666667
2018,2,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",18.92
2018,2,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",19.2663636363636
2018,2,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",18.3841666666667
2018,2,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",18.84125
2018,2,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",18.5325
2018,2,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",19.742
2018,2,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",19.5084615384615
2018,2,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",19.105
2018,2,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",18.7683333333333
2018,2,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",18.8955555555556
2018,2,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",19.0625
2018,2,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",18.75
2018,2,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",18.2891666666667
2018,2,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",18.5491666666667
2018,3,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",19.185625
2018,3,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",19.7375
2018,3,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",19.6053125
2018,3,3696713.03075761,917681.049383228,4,"Campeche","Campeche",18.815
2018,3,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",16.54
2018,3,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",16.145
2018,3,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",18.9125
2018,3,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",19.6891666666667
2018,3,2319645.58177018,805748.229520169,6,"Colima","Colima",19.156875
2018,3,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",18.86875
2018,3,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",19.474
2018,3,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",19.075
2018,3,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",19.5408333333333
2018,3,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",19.4016666666667
2018,3,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",19.855
2018,3,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",19.8823529411765
2018,3,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",19.2275
2018,3,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",19.348
2018,3,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",19.405
2018,3,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",19.8475
2018,3,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",19.78
2018,3,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",19.1113333333333
2018,3,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",19.473125
2018,3,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",16.305
2018,3,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",18.605
2018,3,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",18.63625
2018,3,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",19.3488888888889
2018,3,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",19.751
2018,3,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",19.355
2018,3,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",19.2233333333333
2018,3,2898744.65799284,787955.881391861,21,"Puebla","Puebla",18.9395
2018,3,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",19.1758333333333
2018,3,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",19.1
2018,3,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",19.4218181818182
2018,3,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",18.5066666666667
2018,3,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",18.9775
2018,3,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",18.575
2018,3,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",19.914
2018,3,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",19.7484615384615
2018,3,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",19.4175
2018,3,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",18.8975
2018,3,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",19.0311111111111
2018,3,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",19.265
2018,3,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",18.8275
2018,3,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",18.4216666666667
2018,3,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",18.7675
2018,4,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",19.2825
2018,4,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",19.7925
2018,4,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",19.675625
2018,4,3696713.03075761,917681.049383228,4,"Campeche","Campeche",18.85
2018,4,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",16.665
2018,4,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",16.13125
2018,4,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",18.83
2018,4,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",19.7375
2018,4,2319645.58177018,805748.229520169,6,"Colima","Colima",19.2425
2018,4,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",18.96625
2018,4,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",19.516
2018,4,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",19.1342857142857
2018,4,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",19.7216666666667
2018,4,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",19.44
2018,4,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",19.9275
2018,4,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",19.9335294117647
2018,4,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",19.2808333333333
2018,4,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",19.446
2018,4,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",19.48
2018,4,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",20.0325
2018,4,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",19.8175
2018,4,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",19.212
2018,4,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",19.536875
2018,4,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",16.3325
2018,4,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",18.7025
2018,4,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",18.785
2018,4,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",19.3833333333333
2018,4,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",19.828
2018,4,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",19.3875
2018,4,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",19.3708333333333
2018,4,2898744.65799284,787955.881391861,21,"Puebla","Puebla",19
2018,4,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",19.2675
2018,4,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",19.2125
2018,4,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",19.45
2018,4,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",18.585
2018,4,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",19.05
2018,4,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",18.595
2018,4,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",19.978
2018,4,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",19.8807692307692
2018,4,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",19.5666666666667
2018,4,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",18.945
2018,4,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",19.11
2018,4,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",19.3216666666667
2018,4,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",18.88
2018,4,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",18.5016666666667
2018,4,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",18.9008333333333
2018,5,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",19.425
2018,5,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",19.893125
2018,5,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",19.88703125
2018,5,3696713.03075761,917681.049383228,4,"Campeche","Campeche",18.9775
2018,5,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",16.83
2018,5,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",16.25125
2018,5,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",18.865
2018,5,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",19.8208333333333
2018,5,2319645.58177018,805748.229520169,6,"Colima","Colima",19.39375
2018,5,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",19.08375
2018,5,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",19.7
2018,5,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",19.28
2018,5,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",19.9225
2018,5,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",19.5425
2018,5,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",19.9825
2018,5,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",20.1594117647059
2018,5,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",19.4091666666667
2018,5,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",19.572
2018,5,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",19.665
2018,5,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",20.1275
2018,5,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",19.885
2018,5,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",19.36
2018,5,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",19.651875
2018,5,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",16.445
2018,5,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",18.8425
2018,5,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",18.9425
2018,5,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",19.5233333333333
2018,5,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",19.963
2018,5,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",19.5025
2018,5,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",19.5725
2018,5,2898744.65799284,787955.881391861,21,"Puebla","Puebla",19.0975
2018,5,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",19.4216666666667
2018,5,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",19.3875
2018,5,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",19.6054545454545
2018,5,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",18.7458333333333
2018,5,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",19.15375
2018,5,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",18.7175
2018,5,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",20.174
2018,5,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",19.9976923076923
2018,5,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",19.7241666666667
2018,5,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",19.0633333333333
2018,5,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",19.2366666666667
2018,5,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",19.4758333333333
2018,5,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",18.9925
2018,5,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",18.6225
2018,5,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",18.9425
2018,6,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",19.670625
2018,6,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",20.0325
2018,6,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",20.2071875
2018,6,3696713.03075761,917681.049383228,4,"Campeche","Campeche",19.2491666666667
2018,6,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",17.125
2018,6,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",16.49625
2018,6,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",19.055
2018,6,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",19.9708333333333
2018,6,2319645.58177018,805748.229520169,6,"Colima","Colima",19.603125
2018,6,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",19.2525
2018,6,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",19.952
2018,6,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",19.5114285714286
2018,6,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",20.1833333333333
2018,6,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",19.7483333333333
2018,6,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",20.145
2018,6,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",20.4841176470588
2018,6,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",19.6475
2018,6,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",19.826
2018,6,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",19.9375
2018,6,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",20.38
2018,6,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",20.13
2018,6,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",19.6566666666667
2018,6,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",19.80875
2018,6,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",16.555
2018,6,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",19.065
2018,6,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",19.1425
2018,6,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",19.7466666666667
2018,6,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",20.1425
2018,6,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",19.74
2018,6,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",19.7966666666667
2018,6,2898744.65799284,787955.881391861,21,"Puebla","Puebla",19.312
2018,6,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",19.6075
2018,6,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",19.6225
2018,6,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",19.7763636363636
2018,6,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",19.01
2018,6,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",19.30375
2018,6,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",18.975
2018,6,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",20.516
2018,6,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",20.1969230769231
2018,6,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",19.9108333333333
2018,6,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",19.3091666666667
2018,6,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",19.3888888888889
2018,6,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",19.6733333333333
2018,6,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",19.24
2018,6,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",18.7725
2018,6,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",19.1558333333333
2018,7,2896383.38241936,533867.521866542,12,"Guerrero","Acapulco de Juárez",20.1075
2018,7,2470407.27670716,1096463.03352441,1,"Aguascalientes","Aguascalientes",20.409375
2018,7,2808354.16207239,820000.070810204,9,"Ciudad de México","Área Metropolitana de la Ciudad de México",20.4521875
2018,7,3696713.03075761,917681.049383228,4,"Campeche","Campeche",19.68
2018,7,2601259.6726517,1917420.95398455,5,"Coahuila de Zaragoza","Ciudad Acuña",17.6525
2018,7,2128946.73506821,2134804.33478912,8,"Chihuahua","Ciudad Juárez",16.7725
2018,7,3941497.41072577,793698.708167601,23,"Quintana Roo","Chetumal",19.435
2018,7,2101738.43984667,1848371.74595512,8,"Chihuahua","Chihuahua",20.2641666666667
2018,7,2319645.58177018,805748.229520169,6,"Colima","Colima",19.95375
2018,7,3031934.92607954,775293.184192847,30,"Veracruz de Ignacio de la Llave","Córdoba",19.6825
2018,7,2608204.19945602,941888.331500057,11,"Guanajuato","Cortazar",20.348
2018,7,2791114.5052991,774501.176808203,17,"Morelos","Cuernavaca",19.9564285714286
2018,7,1956210.22758575,1427305.21190799,25,"Sinaloa","Culiacán Rosales",20.59
2018,7,2231692.26181263,1334963.818951,10,"Durango","Victoria de Durango",20.0408333333333
2018,7,2411182.74425444,1239414.14127632,32,"Zacatecas","Fresnillo",20.5075
2018,7,2361147.86663081,963499.484024917,14,"Jalisco","Guadalajara",20.7211764705882
2018,7,1627957.24036531,1917722.97151725,26,"Sonora","Hermosillo",20.0833333333333
2018,7,1743835.81743211,1661269.80620711,26,"Sonora","Huatabampo",20.228
2018,7,2760622.6918133,708127.162180339,12,"Guerrero","Iguala de la Independencia",20.385
2018,7,2467343.99741125,883303.938341952,16,"Michoacan de Ocampo","Jacona de Plancarte",20.845
2018,7,2136102.36450172,1657270.01050409,8,"Chihuahua","Jiménez",20.415
2018,7,1664340.38197233,1293128.47522497,3,"Baja California Sur","La Paz",19.9226666666667
2018,7,2535205.54402173,1012114.65148421,11,"Guanajuato","León de los Aldama",20.23375
2018,7,2947882.28887636,1540622.47741853,28,"Tamaulipas","Matamoros",16.75875
2018,7,3794034.2252253,988808.835233028,31,"Yucatan","Mérida",19.4441666666667
2018,7,1230401.61821548,2343847.18793759,2,"Baja California","Mexicali",19.6275
2018,7,2557245.81149997,1650039.48973007,5,"Coahuila de Zaragoza","Monclova",20.0744444444444
2018,7,2668509.67675272,1514136.17695389,19,"Nuevo León","Ciudad Monterrey",20.4335
2018,7,2583419.43164608,855908.907037127,16,"Michoacan de Ocampo","Morelia",20.1808333333333
2018,7,3061130.5415602,576349.308224229,20,"Oaxaca","Oaxaca de Juárez",20.1433333333333
2018,7,2898744.65799284,787955.881391861,21,"Puebla","Puebla",19.7185
2018,7,2665674.3457233,956584.807977641,22,"Queretaro","Santiago de Querétaro",20.0258333333333
2018,7,3215395.82108377,734169.337712915,31,"Veracruz de Ignacio de la Llave","San Andrés Tuxtla",19.94
2018,7,2606661.83108613,1124653.85352621,24,"San Luis Potosi","San Luis Potosí",20.1090909090909
2018,7,2920333.59535052,1145769.53902347,28,"Tamaulipas","Tampico",19.35
2018,7,3552237.02912155,359973.88281355,7,"Chiapas","Tapachula de Córdova y Ordóñez",19.68
2018,7,3223657.2254595,498907.911933251,20,"Oaxaca","Santo Domingo Tehuantepec",19.315
2018,7,2420684.25036975,978427.291168657,14,"Jalisco","Tepatitlán de Morelos",20.736
2018,7,2202349.51711982,1057049.66137212,18,"Nayarit","Tepic",20.6384615384615
2018,7,1086040.24633532,2344505.0789417,2,"Baja California","Tijuana",20.2183333333333
2018,7,2894164.25183292,816749.977672606,29,"Tlaxcala","Tlaxcala de Xicohténcatl",19.7141666666667
2018,7,2746870.05917986,812900.272833679,15,"México","Toluca de Lerdo",19.7466666666667
2018,7,2359312.36095972,1500195.40690869,5,"Coahuila de Zaragoza","Torreón",19.99
2018,7,2878680.20057653,903070.018340528,13,"Hidalgo","Tulancingo",19.6375
2018,7,3156089.77095483,737863.131804823,30,"Veracruz de Ignacio de la Llave","Veracruz",19.1366666666667
2018,7,3458492.94141412,697228.698776753,27,"Tabasco","Villahermosa",19.5291666666667
